Date,FR10_TP_acc,FRB0_TP_acc,FRC1_TP_acc,FRC2_TP_acc,FRF2_TP_acc,FRF3_TP_acc,FRG0_TP_acc,FRH0_TP_acc,FRI1_TP_acc,FRI2_TP_acc,FRI3_TP_acc,FRJ2_TP_acc,FRK1_TP_acc,FRK2_TP_acc
2018-06-23,0.016362534129664326,0.0068612607394653415,0.01751624204784594,0.010859571176851683,0.021446305451644523,0.019682376283134215,0.015185084408990409,0.018663177589474046,0.010768882415389529,0.009329979409032933,0.015811582156204852,0.01218895459728285,0.008333014487357958,0.011935134441893687
2018-06-24,0.01633764385603391,0.0068603498301938,0.017513067637517442,0.01085813364629131,0.02057232457028947,0.01968241492347905,0.0151850827242027,0.018384359469099047,0.010767653034200613,0.00932925416801089,0.015811581475838436,0.01218536298378785,0.008315618564740626,0.0119679663301725
2018-06-25,0.01586675239874231,0.006816742273692383,0.017069544129817423,0.010820777404444351,0.020260910116940815,0.019305188676541324,0.0151850827242027,0.018315569464536545,0.010752104146475613,0.009310482679073683,0.01581142045703885,0.012159286339559766,0.008299106709201167,0.011957313212420459
2018-06-26,0.015855441672986227,0.006806631293097383,0.016594595704275825,0.010772460478372058,0.019915792931024214,0.018544338657049308,0.0151850827242027,0.018292598677628214,0.010747114326283405,0.009309415326021099,0.01581142045703885,0.01214461055356885,0.008245062310140126,0.01194257735019425
2018-06-27,0.015850904725866352,0.006803663489996008,0.016586750833251573,0.010772170461823933,0.019843063351274212,0.018260075474799308,0.015185073963631158,0.018112679326490713,0.0107539423674148,0.009309153397975266,0.01581142045703885,0.01210769846885739,0.008219085609890125,0.011906938629564646
2018-06-28,0.015834684530166353,0.006643583671230008,0.01656668783391595,0.010504676389213308,0.019831599770953258,0.01747709474311514,0.015182274248232645,0.01811161747613916,0.010339644484090634,0.008999789464305566,0.015810707923912853,0.011879744159619125,0.008044201800611026,0.011798122187853812
2018-06-29,0.01580874642558302,0.005588859435175841,0.016531441596105742,0.009910818478836209,0.01972922380185365,0.01730743088651854,0.01511947163403723,0.01796221604301459,0.009641869091547508,0.00781717205464605,0.015639740731474793,0.011028582879395033,0.007873795439566733,0.011261612005494954
2018-06-30,0.01576384580749843,0.005223267048746258,0.016503042230754494,0.009703780881621275,0.01958824111466255,0.016728395891981315,0.014806691715170047,0.01794769626890105,0.009410035072708508,0.007436819765222917,0.0154189575412697,0.010799392596622838,0.007848416653498691,0.011117427555845738
2018-07-01,0.015250091503815627,0.005239846519650633,0.016091817828776327,0.009693397345049608,0.019551877122136387,0.016499880052189716,0.014827560908577946,0.01835564839164522,0.009708222326322182,0.007313176901357909,0.0152568594118395,0.010781891820487837,0.007849988630370775,0.010888867879068688
2018-07-02,0.01524196729895675,0.005406456328068867,0.015976833596505924,0.009826688439100976,0.01961460089137097,0.015752658915550135,0.015319418271907945,0.01898663104073602,0.009985853476053684,0.007508817736612875,0.0153394465767174,0.010952085138436408,0.0076316090899078756,0.010987884499859853
2018-07-03,0.015162540982980918,0.005437059788143116,0.016065645323019007,0.009814276265545142,0.019731090391739033,0.01578345228940138,0.014875860709126098,0.018986686295911017,0.00987761400481078,0.0075123486775760424,0.014818428407375977,0.010711356487373142,0.006697723696333608,0.011032594933359854
2018-07-04,0.015059572020456167,0.005502565339120929,0.016017958090346954,0.009918441868805116,0.01975284737253345,0.01579994172553109,0.014856767172196514,0.019003666793147307,0.010482789969139263,0.008030367205585875,0.014985819688009099,0.011532831910400809,0.006489712143458608,0.011106230466726487
2018-07-05,0.01498453780423795,0.005980008566700346,0.016654499548305255,0.010350033402353657,0.01966537378838195,0.015608732946475492,0.014766372573611113,0.01889031858466861,0.010763632217448813,0.008417311251277508,0.0150220166669952,0.011766989141503693,0.006898186583083608,0.011465665805563954
2018-07-06,0.014902233569800492,0.0060113029437028455,0.016487174497942757,0.010438369272236575,0.0190766782865369,0.015331469243151576,0.014750935649316945,0.018727497922625028,0.010796133213117134,0.008447591530299508,0.015021009740703938,0.011738569609969982,0.006829194633600342,0.011434116117176488
2018-07-07,0.014470590705013017,0.006011237275560345,0.016286802935013202,0.01043651902140191,0.018894096032360683,0.015334360868246992,0.014617111327406574,0.01870175598523778,0.010753501861032718,0.008416486344741675,0.014994277739523533,0.0115324607525813,0.006754908694706675,0.011198084739863655
2018-07-08,0.01430155810462135,0.0060106817860365955,0.01621445304139762,0.010326011445344025,0.018246518164830125,0.015290967712409492,0.014521899822298625,0.01852129570523778,0.010721521709564176,0.00831891568370605,0.014952383300949368,0.011291004878966367,0.0067485459697668,0.010941516181043958
2018-07-09,0.01430152247024831,0.005999550344665138,0.016206400530094287,0.010131896991602425,0.018098755681426,0.015234651478867826,0.014169080561882026,0.018441655148821113,0.010668675790104946,0.00823171486670605,0.014446506954936867,0.011238933851710159,0.006740751567212633,0.010704360179021708
2018-07-10,0.014089667259548626,0.005984711849587595,0.016098244785132946,0.009505239132984683,0.01760803918581925,0.015185727707481033,0.014009603954685776,0.017783870924561115,0.010637995269635861,0.008199548665381758,0.014375128712515783,0.011227712777278074,0.006703663650871842,0.010454219916736918
2018-07-11,0.014022107039586252,0.005991837057393345,0.016086755754991928,0.009509502460942017,0.0171324575636379,0.0145546656821269,0.01380523623930094,0.01772328415392428,0.01064223434192953,0.008199547611806092,0.014069272625349183,0.011248473407291033,0.006555166727654508,0.0104062336489505
2018-07-12,0.013836553900633392,0.00570339646623117,0.015800053652758456,0.0094373179609866,0.016406755893090402,0.014299558280495308,0.013773994580560129,0.01767892904774439,0.010124943646445646,0.007693111293306092,0.014014657955028558,0.010826992920469333,0.006333919505862592,0.010228809126811664
2018-07-13,0.013841715443213267,0.005582852566318754,0.015759898954380583,0.008597861200156882,0.016394402226933023,0.014193523666054891,0.013425792118779466,0.01759033106589439,0.009978995104752936,0.007409489217868592,0.013691918733654584,0.010531077822419332,0.006267488132749092,0.00920331000619833
2018-07-14,0.013745701453377683,0.005045613100101879,0.015688628903636863,0.0079289644910298,0.016373083970376318,0.014143228953555183,0.013185418575077799,0.017428973037123843,0.009787077749673804,0.006828472490961925,0.013258751097631251,0.010298294920756833,0.006321346686876717,0.008824443045513955
2018-07-15,0.013761596066467251,0.005054123955601045,0.015749769919892073,0.0074711306788798,0.015749771125024816,0.014289489793968817,0.013064074349155708,0.01740138047986051,0.009840810268694603,0.0067460937180452915,0.01318815313033715,0.010298910861833334,0.0064195421009763,0.008464227828730055
2018-07-16,0.013373893030871484,0.005022798328581463,0.015325473681255853,0.0072096870504909,0.015640753066939433,0.014284666528046358,0.012860981890825992,0.01738483199798509,0.01031347127076648,0.006784313242522791,0.01307303846755885,0.010922982279999932,0.006491769624179475,0.008361058625828803
2018-07-17,0.013377564073002899,0.005030561876416338,0.01527058231509402,0.007086752076028033,0.01565231748765806,0.014165238490595559,0.012766847583964491,0.017375589333525884,0.010312643011408312,0.0067639399590444585,0.012905342005935258,0.010902939863471059,0.006184193137111642,0.00832820272856997
2018-07-18,0.013157571551018217,0.005033134586282045,0.014819586141504186,0.007071447034322658,0.015597707378082226,0.014138169483176642,0.012730542981613241,0.017359215401637425,0.010371247032275146,0.006764882666709042,0.012715239328681158,0.011001900903629642,0.005784728956970042,0.008280139542222387
2018-07-19,0.013155788683535676,0.005059402436537463,0.014821238232033688,0.007034547038262909,0.015547455058752227,0.01413712213385006,0.012978115569486125,0.017345302231941716,0.010470241216034596,0.006769550691744292,0.012872223581222874,0.011004235737522725,0.005427762181309,0.008217357214032054
2018-07-20,0.013234887053253876,0.005176355529617829,0.01503205370408947,0.0071682718874120244,0.015752454324643825,0.014172086333600476,0.013019029797041209,0.017312608321011797,0.010668581906637479,0.006987464122902975,0.013037391371511725,0.011493480276986424,0.005588771581959,0.008505105281373354
2018-07-21,0.013142505562842783,0.005185225758485412,0.015035183164282928,0.007175689356502925,0.015084740053612983,0.014195888781689226,0.013052501972371316,0.017361305675461798,0.010511248853733314,0.006819600368855075,0.013062503029929642,0.011387320258798992,0.0055518061366048,0.008614322253877454
2018-07-22,0.0131464313584247,0.0051206874914151625,0.015038848077757428,0.006986652491954658,0.014983387844431983,0.01398935059484221,0.012967885719397316,0.017304690777829382,0.010480597698620728,0.006776305687290908,0.013052765221237474,0.011326230356691992,0.005533298291103633,0.008289140357104988
2018-07-23,0.0131464313584247,0.004996854566158963,0.015038793818906535,0.006707376635114767,0.014857577205976384,0.013968441376022333,0.01284874611358187,0.0172675916508448,0.010447804412666604,0.006737708868596742,0.012748525160249975,0.011247480365574491,0.005503668203340133,0.008105800282553645
2018-07-24,0.013147515795790116,0.004993488643873337,0.015038757190057445,0.006690185765509766,0.014799605338278716,0.0139685372069695,0.012811527482508122,0.017086337079049,0.010394363085985354,0.006738505974637158,0.012703077319903767,0.011240287948611642,0.005220017410340134,0.008141489057282458
2018-07-25,0.013152378412855117,0.004857483748782054,0.015037921459861653,0.006710965642346808,0.014754687148204552,0.013969102676854417,0.012731524826214629,0.017025860269453,0.01011373960779667,0.006707662767942158,0.012657249276120726,0.011230109319061933,0.004959479828542217,0.008175533067548708
2018-07-26,0.013154209722914909,0.004783396710243304,0.015038257906058863,0.006683764776606225,0.014712957549471968,0.013500691635034626,0.01257898206094803,0.017036184061738,0.009481364457897087,0.006675682003368242,0.012451075532087425,0.011040703338666637,0.004636313005707491,0.008158000146661166
2018-07-27,0.013260060974719327,0.004744388356090454,0.015053332636425444,0.006555906390925825,0.014366141993923342,0.013457772222330584,0.01238416992740127,0.017092805754621233,0.009344655557165455,0.006562431109426575,0.012078758267666507,0.011077880504353137,0.004323131422235892,0.007882743637650158
2018-07-28,0.013273230119679742,0.004526136720106321,0.015162050646451937,0.006371297098648725,0.014309756719404376,0.013188202636620983,0.012161925570436145,0.017129421319769567,0.008992684243144753,0.006087018332478658,0.011948948845621124,0.010772516977834436,0.004240307997152492,0.007775582380248458
2018-07-29,0.013269768540505867,0.0042884968828704375,0.015102961718780124,0.0059649920576070915,0.014313300932037417,0.01318846248963919,0.01172118430269163,0.017481681896321617,0.00870889383627463,0.005763896901507892,0.011718106130366668,0.010286405442314128,0.004157441767421866,0.0074929040749347
2018-07-30,0.013167652283751993,0.004020497905548896,0.014873535959415436,0.005665780388402175,0.014219354519476335,0.013187562550122399,0.011593845804895104,0.017371962268584118,0.00831991443950733,0.005327499574023341,0.01144234081424375,0.009775617508570653,0.004076125090886783,0.007119277004986992
2018-07-31,0.012996053281535351,0.0037754949196153044,0.014431088617615488,0.00538870855093015,0.014197701295856043,0.013190035098315275,0.011549573639671188,0.017317491796735116,0.008210189557514479,0.005033754822142767,0.011449883581584667,0.009725765281553654,0.0037570129642891916,0.006711810352185325
2018-08-01,0.012962913091443058,0.0037744134314764708,0.014369480489386287,0.005326733412347692,0.013971902346894442,0.013208402190949316,0.011266715002977138,0.01721410227097264,0.008137442997408062,0.005011472829594433,0.011393353608326126,0.009728424279709236,0.0033260730469550914,0.006722803805984217
2018-08-02,0.012725502414830359,0.0037633227694606375,0.01417974859202572,0.005306788191305983,0.013965456110294526,0.013208294270937358,0.010887480024211537,0.01718627629840597,0.008059623424753939,0.004942117330219434,0.010967336273545725,0.009539822887970362,0.0031048339880130416,0.006686921498031925
2018-08-03,0.012722972781560234,0.003671528794327721,0.014159118752996,0.0050850301324598165,0.013958254191354443,0.013208204831051734,0.010626889809699037,0.016789973145990653,0.007746375733940671,0.004629327489889034,0.010547367232837425,0.009337690665600543,0.003034427373435958,0.006293941284383967
2018-08-04,0.0126804902868144,0.003484967166115221,0.014117210391723374,0.004301799849475033,0.013942905492554359,0.013210882672615066,0.010623202063657204,0.016491519824622703,0.007320891588468621,0.004448794357540184,0.010533822194842841,0.009024514574344741,0.0030268886224236666,0.005788474343923917
2018-08-05,0.012439743516996685,0.0031238292779685126,0.013948729396548983,0.003978715776316766,0.013384997730108901,0.013210895149224567,0.010621257590519705,0.01642588392299029,0.0064769933239199546,0.004135132538426466,0.010523065854467842,0.008288738529709516,0.0029290260969944996,0.0056028529507319
2018-08-06,0.012245799896338784,0.0027202698217970124,0.013960215156864995,0.0037706688010834665,0.013365676818126254,0.013208632988746525,0.010288579579944704,0.016412586215559733,0.006106679999376271,0.003746785731718875,0.010175494510634542,0.007898740293638257,0.0029099484588518748,0.0054552076987384995
2018-08-07,0.012227898700879385,0.0028718796490425124,0.013991206727756994,0.0036679503721964335,0.01301801158634702,0.01324406165701019,0.010088203201556805,0.016319280015811333,0.006115810238935813,0.004199964459485075,0.009967764303188117,0.007870898805252758,0.0029641118173987496,0.0051531741277644
2018-08-08,0.01193580481482305,0.0028657171777602872,0.013834664283651163,0.003483205928763933,0.013043224997139188,0.013264523377584984,0.009868429368610078,0.016180871847503067,0.00626240090967158,0.004123746273316742,0.009789650970081934,0.007951240586146258,0.003139608924568267,0.0050934830327769
2018-08-09,0.01172254716460985,0.0030532423576153877,0.013834134858960564,0.0036613981727794333,0.013629498280945538,0.013625251099590566,0.01007363973954418,0.016511840253903,0.006542266256321579,0.004500076479321742,0.009946845100030332,0.008046787299021259,0.0033082034435594834,0.0056212069382069
2018-08-10,0.011558599448971101,0.0027645441002446627,0.013694111204115055,0.0036110289789536,0.013641349145650955,0.013446062156259165,0.010079504864330971,0.016521061025819878,0.0059352723804512045,0.00393656271521415,0.009843460636199574,0.007392278284729592,0.0033061464609711495,0.005585852700724567
2018-08-11,0.011435261762100543,0.0020706908450735377,0.013389754491689637,0.0032621119743291667,0.013645040289821123,0.013388383681117125,0.009957114022379887,0.01651876600268954,0.005531186072819121,0.003429624282481425,0.009545427730824575,0.00670047467382877,0.0033025148207754,0.004722958704735008
2018-08-12,0.011520759213985208,0.002063973996972621,0.013396147444270772,0.0028341263796625663,0.013646821123182079,0.01323920663312875,0.009981189213307786,0.016732430956574135,0.005070227791006621,0.003498481127559325,0.009472895495459693,0.00631368344425497,0.0033258371294552333,0.004227112124449209
2018-08-13,0.01150901446627731,0.002197742021406996,0.012866652027654071,0.003169674986912567,0.013875951471854329,0.013514979367787616,0.009896111915275037,0.0167831482166283,0.005128438721214921,0.0037560372942780085,0.009420341140716125,0.00625400514804667,0.003469541565517733,0.004483426045699208
2018-08-14,0.011500418889700766,0.0021692319390420375,0.012769380732745562,0.003279839099681733,0.013898025502839039,0.013480574488750367,0.00982719490208283,0.01680071017425872,0.005098133646369921,0.003781899898377633,0.00941309911331625,0.0062410781728800034,0.0035322957872744414,0.0046605303222029245
2018-08-15,0.011351022475387542,0.002097456028385479,0.012449783486427345,0.0032580787361586503,0.013900367460070872,0.013307039246654358,0.00982080962982012,0.016805954331398802,0.005014250370896171,0.0035565441987943335,0.009408515852818367,0.0061611961861346,0.0035323950039799832,0.0046335089152983
2018-08-16,0.011319012821442542,0.0020854176288177496,0.01239734510084401,0.0032434516494583166,0.013899396291970454,0.013187730793102884,0.009823517811069287,0.016861666527480425,0.005016180074401421,0.0035436424012140416,0.0094085620900319,0.006177814229398474,0.0035447299430995667,0.004647641478381633
2018-08-17,0.011497291325943876,0.002107143801888646,0.012438872525184762,0.0035000093327624835,0.014018943719521613,0.013173837850311584,0.009823871717467887,0.01686778001145282,0.005036244330001837,0.0036840310343385584,0.009420604501791068,0.006421053407208442,0.0037607334641411665,0.004820797960506567
2018-08-18,0.011488681552346542,0.0020815946992840204,0.012433181826617554,0.0035349080789494835,0.014000429588540487,0.013097736693085624,0.009823897517396596,0.016856837195979073,0.005007314242524338,0.003664645675421392,0.009420604501791068,0.00642595356282415,0.003763665231541375,0.004908559638593858
2018-08-19,0.011488483362415416,0.002079733781898604,0.01243317414070193,0.003540562696555442,0.013900433764126072,0.012878083445804624,0.00982390944591222,0.016451896712351987,0.004999760559551129,0.003664366255583475,0.009420604501791068,0.006432857716562712,0.0037632475040856664,0.004920108748923275
2018-08-20,0.011488263375183,0.0020821287168699375,0.01232897188065867,0.0035382381113491916,0.013613107867343604,0.012672610238809858,0.009816965860589074,0.01628966561418332,0.004999700727426612,0.003665007068842975,0.009424145518030733,0.0064233143181873995,0.00376457652382775,0.004857978304857117
2018-08-21,0.01147961077685,0.0020851103402272915,0.012308397480040461,0.0035360629741804416,0.013571142755824312,0.012413950658919608,0.009808010622778158,0.016132921537602762,0.004986000096516404,0.003668417280036433,0.009409377482036225,0.006416978531971359,0.003778541299642333,0.004940866070131575
2018-08-22,0.011464645842106167,0.002088540064107,0.012318041632901088,0.0036466219904584415,0.013461920569646513,0.0124177589032139,0.009814785900293992,0.016027533211232813,0.005008618600992445,0.0036897820440124334,0.009397628132363557,0.006415559183674691,0.0036326497143674,0.005050592587184
2018-08-23,0.011482535053514292,0.0021126462295592914,0.01222567446493957,0.0036755405162788584,0.013528522862610151,0.01220808565256355,0.009827859511870658,0.015962072844099343,0.005041376958498613,0.0037594700740542666,0.009402832976126005,0.006591023767084233,0.0036685660405666666,0.005108487062993875
2018-08-24,0.01143750766460825,0.0021257133471534583,0.012156733974205237,0.003795302645286283,0.013533378476634734,0.012203971825849674,0.009803312761472824,0.015668160639194347,0.005089823725843405,0.0038045028521309335,0.009392335306676696,0.006642780306471941,0.0032481960571089917,0.005150343098998188
2018-08-25,0.011229885316651849,0.0021699069832481666,0.011930018349481203,0.0039578560438267504,0.013465579663734734,0.012246961383928775,0.009825086073114908,0.015645442262581848,0.005140299869655905,0.0038296092750759333,0.009401219199992946,0.006709330218204774,0.0026084530177440247,0.005183137435631146
2018-08-26,0.010915626361439017,0.0021717878016065,0.011470512675701703,0.003958386410381958,0.013360244232415108,0.012158817746311267,0.009804636376995742,0.015519487626067755,0.0051432051177479465,0.0038298393644091836,0.009396242004000646,0.006710657925517983,0.002524645121816483,0.005181517748642979
2018-08-27,0.010925426832137966,0.0022086459923452498,0.011422115504552953,0.0039616409057696665,0.013367410034048408,0.012259522017622483,0.009810901765309783,0.01537226028003063,0.005133404448136716,0.003835430007922767,0.009216192883761621,0.006701383679175941,0.0025267363766285664,0.005180364209412042
2018-08-28,0.010742737875024784,0.0022165372978858416,0.011241442649340653,0.003961742950314083,0.013229519920169491,0.012246587004292899,0.009438742939910183,0.01544332215073303,0.005385176340023384,0.0038372168098961415,0.008848753614513621,0.0067039462865126085,0.002526868336293025,0.005152690278145625
2018-08-29,0.011182122064112284,0.0024347411940333083,0.011336028639362254,0.004134857546795384,0.013286097477241993,0.012512066770257109,0.009300790933486484,0.015385134210151828,0.0053979972783915085,0.003939607332868158,0.008757100628559904,0.0069792685416533995,0.0026218372548753163,0.005424697400758683
2018-08-30,0.011161007141482993,0.0024536473193191416,0.011313200699486005,0.004173188054331217,0.013156407920369092,0.012358014380843975,0.009309802227107943,0.015135305109956839,0.005296396575596592,0.003944391619219075,0.008734208757679697,0.0069975418190380955,0.0026471678936786083,0.005464830549820433
2018-08-31,0.011086229239602343,0.0024101918733628915,0.01134675801509642,0.00431611838172205,0.012993912583371675,0.012353643837295225,0.009152407167337829,0.015125837211817908,0.004958444759940688,0.003948335184021783,0.008733914313462529,0.006901611702595453,0.0026515092511521085,0.005557125832576683
2018-09-01,0.010804788478810742,0.0022234406721670917,0.011201136662727987,0.00419002739882735,0.01299341902947255,0.012353713179981643,0.009151928563791163,0.014785237237463916,0.004633021959738146,0.003752425836429983,0.008711746890913486,0.0067043999243631205,0.0026517242856374623,0.005439271401517766
2018-09-02,0.010613075704769142,0.0021903465303728417,0.010590959194511721,0.004118997797157517,0.01251465310067676,0.012353754737097017,0.009151928563791163,0.014632783650399417,0.00458448133514775,0.00373199952614215,0.008711746890913486,0.006635257879883953,0.0026515885441324625,0.005258484649607266
2018-09-03,0.010580988801914142,0.0021292843059208416,0.010529988930677888,0.00402603277546175,0.012456905554204947,0.012346068761863225,0.009152045379158246,0.014499656317616117,0.003977508273590684,0.003212524522476025,0.008711076935974487,0.005782314399143246,0.0025967082143085875,0.005142762329308592
2018-09-04,0.010612039934217474,0.0016587683296775083,0.010536082331097346,0.0035970521765455415,0.01221050676457448,0.012133500190979541,0.009151563926930003,0.014419590426350075,0.003696681489910175,0.002809528950392725,0.008704801467324871,0.005578011019076404,0.0024814430341904624,0.004725878220144208
2018-09-05,0.010594585017152307,0.0016423312225379667,0.010533237341594304,0.0034901436072725415,0.012136903705477355,0.011711503712593377,0.009175513218795964,0.014393581533200491,0.0038571341459971084,0.0027694102843465584,0.008709989073634633,0.00574815582204407,0.0023840075925369124,0.004640627429303979
2018-09-06,0.010604962924324977,0.0017153511287138,0.010758742806457606,0.0038124080526713254,0.012255609028918705,0.011841953777170825,0.009141617529925046,0.014346588061247409,0.004382158231233084,0.0033519303651959416,0.008844126346455034,0.006090374655907754,0.0027698406212097455,0.0049497309044264125
2018-09-07,0.010178725234838341,0.001723765494609175,0.010529426842048753,0.003839198301554242,0.012268286383935163,0.011690563822802301,0.009148983595166462,0.014360041654816212,0.004381034471372709,0.0033533655643112332,0.008811846903560659,0.00610376439738942,0.0027859905335311627,0.004982664670406558
2018-09-08,0.010132397222034175,0.001723765494609175,0.010480635004948754,0.0038392879961432836,0.012268229095802266,0.011611667897297052,0.00914714114614813,0.014354165541508212,0.00437837577986198,0.0033533655643112332,0.00879981783084742,0.006089946026573879,0.002781761814667204,0.004981369068534807
2018-09-09,0.010131306302957508,0.00172046798544105,0.01047900358457938,0.003823676372754825,0.012050136587383466,0.011449664000613652,0.009144886385320614,0.01435026810735792,0.004434411378908521,0.003355596831545608,0.00880348753809867,0.006147537018862213,0.0023351291211703208,0.004989978074260454
2018-09-10,0.009930914316788716,0.0017133653538674834,0.010392532118271047,0.0038145477728056586,0.012037666999583467,0.011438065852278068,0.008865363702880337,0.014044959453611004,0.004431659027698688,0.003358226567712275,0.008256476092371946,0.006147628849444129,0.002076401354644554,0.004990790971122079
2018-09-11,0.009917770073282674,0.0017117626221088585,0.01035904936486845,0.003812047525288992,0.012037619866309425,0.011287085345303068,0.00878627446845667,0.0139461581259151,0.004399265271264146,0.003358226567712275,0.008170259795177362,0.0060102013117677286,0.002065086310744554,0.0049859652848387
2018-09-12,0.009838673666899299,0.0017087342227949125,0.0102983145522437,0.0038325118635864916,0.012027633320455425,0.010763418347125218,0.008760163324197295,0.013816665457327251,0.004397626022273354,0.003367082001253942,0.007895580065913562,0.006081562618299629,0.0021029494702875543,0.005029500091994742
2018-09-13,0.009931228942921092,0.0017435823700584542,0.010314790058270908,0.003969309105656075,0.012079192094124508,0.010758850517396116,0.008801341905398163,0.013775109716852458,0.004331306703960854,0.0034294298328064413,0.007868223659985971,0.005960289514474629,0.0021841672226768877,0.005038940584170034
2018-09-14,0.00993131311472134,0.001686662306785121,0.010331554407588326,0.0038209849470144082,0.011805106607831933,0.0107910733121582,0.008793314101603724,0.01363916546800436,0.0041737666530962956,0.0033864835523814414,0.007854957989408305,0.005778271532619029,0.0022391178355339707,0.004962120033033099
2018-09-15,0.00993131311472134,0.0016790798861876209,0.010331554407588326,0.0038201189039912416,0.0113448486850396,0.010791112497765449,0.008790815891579987,0.013480090039411268,0.0036611324387243916,0.0032311511778581417,0.007853659882449555,0.005098822916349596,0.0022386644755879085,0.00491991029714935
2018-09-16,0.00993131311472134,0.0016693072451962876,0.010331554407588326,0.003813151057952242,0.011300320407518268,0.01078803650195845,0.008790813973331445,0.013233782824711788,0.003644891309152225,0.003228129968245225,0.007851250797540095,0.005094102674175846,0.0022145473781429083,0.004951694601120683
2018-09-17,0.00993131311472134,0.0016674252740861626,0.010331357753323741,0.0038117319846236583,0.011152748570136267,0.010757052975695949,0.008790816174940404,0.012897005129749237,0.0035908829515356,0.003226761647437433,0.007850796471054912,0.004974922309812471,0.0020166413991638083,0.004962723197106266
2018-09-18,0.009960733020806342,0.0016700122070711625,0.010356551675288324,0.003866105339255075,0.0110587915140776,0.010651618572244701,0.008803888815235297,0.012821489487205653,0.0034944151506301918,0.0032292433050901,0.007854816533027912,0.004967112820219359,0.0020357877124466,0.004961212648288642
2018-09-19,0.009951805651824675,0.0015533901068178792,0.01035921504771091,0.003681286382555125,0.010971122127157434,0.0106554946032672,0.008766692377844838,0.012684582184161972,0.0032776125820853917,0.0030096201223824164,0.007712357552640858,0.004356762219756696,0.00203607072509785,0.004543639946360408
2018-09-20,0.009942223598097051,0.0015251203421769207,0.010355021336320533,0.003566318726743733,0.010897058843652852,0.010630142664508032,0.008724591602516504,0.01253992321531617,0.0032619001282268084,0.0029775189630595,0.0076840187758570495,0.004309877212148113,0.0020257050105692252,0.004270332527756433
2018-09-21,0.010149532736735134,0.001764736618187521,0.010417226469862133,0.0037499522949711998,0.01093502395459075,0.010677956107444033,0.008751756510988905,0.012577449019211972,0.003308277333151892,0.003227948631081167,0.007787870759944133,0.0043081218829143205,0.0020950111527931253,0.004323771457684392
2018-09-22,0.010211235807153008,0.001771582809363171,0.010413732446759092,0.003758060472258075,0.01060602948483695,0.010756903982036384,0.008720218863823893,0.012521817057324072,0.0033099170829564333,0.0032279616986740835,0.007771314758419508,0.0043091531438689285,0.002094911730350958,0.004326040256317166
2018-09-23,0.010472208442022424,0.0020023904751973126,0.010673880438555883,0.004377692284774742,0.011096952568193241,0.011362438029270068,0.00861550555642224,0.012605502351552654,0.0033281929532364336,0.0034006206233911664,0.007740259585897008,0.004226474408807692,0.0022274110483027753,0.004442228137347508
2018-09-24,0.010456398625727717,0.002002229267645146,0.01065711596625005,0.004361343188794367,0.01109789282544174,0.011358719314343608,0.008412521826955576,0.01259066405993814,0.0033628712343511838,0.0034050463530389164,0.007422133773083675,0.004289579780182817,0.0022546147124654,0.004443500012491945
2018-09-25,0.010452135390135633,0.0020004428985209793,0.0106567198064843,0.004359721709330616,0.01109783750437074,0.011358719314343608,0.00832369621933966,0.012446666493646539,0.003340063010104225,0.0034050463530389164,0.007238467939222875,0.004266923708409096,0.0022535537995510254,0.004416736877369071
2018-09-26,0.0104281093334248,0.0019055201181447292,0.0103704626863427,0.004359721709330616,0.011066603015785282,0.011358719314343608,0.008123537526943858,0.012272458149563239,0.003293434705125058,0.003319855504005583,0.006801750960056275,0.0040061492859712125,0.0022307159757760254,0.004405167162275408
2018-09-27,0.0094453209867582,0.0018719304638955625,0.0099338675992177,0.004020113305647466,0.010869380464243683,0.011358719314343608,0.007812868287548059,0.012043391170813239,0.003103198608062458,0.0032764092358284996,0.006542878016900875,0.0038167170575955623,0.0021673691603903587,0.004080407628289608
2018-09-28,0.00885428030913895,0.0018648289456035625,0.00969656162120255,0.004020153741293717,0.010826341105752476,0.011363326989799858,0.007773327225884767,0.011818186769299355,0.003098430189536775,0.0032760563134076664,0.006423123136811067,0.003758165747996854,0.0019794429255608416,0.004078959616754546
2018-09-29,0.00883321790821395,0.0018493587857563542,0.009682906973600051,0.004018259848131134,0.010826019048924976,0.011363321491042109,0.007473787370288966,0.011785110138898729,0.003096651891046275,0.003276068403420583,0.0060969544600617005,0.003813291510830854,0.0018108366829525417,0.004078584523937629
2018-09-30,0.0087928768444737,0.0018467391413552292,0.009696478873885838,0.004060507832595675,0.010741638101614725,0.011347284407497108,0.0074512767503749034,0.011688884826557314,0.0030614240341886086,0.0032604036032307083,0.006091784164615575,0.0035860401546916375,0.0018366405514651251,0.004273006920304096
2018-10-01,0.008813263036690866,0.001848862529376146,0.00973496585448588,0.0041846071696312334,0.010769764319901266,0.011207172446329218,0.007433857839525946,0.011555006605436662,0.003064203154339025,0.003287960904074458,0.006092399341356284,0.003505445902233346,0.0018906717851734584,0.004366996836402812
2018-10-02,0.008835882547928366,0.0018522467967514084,0.009739037312930755,0.0041813947306849,0.010761171019712808,0.011233212932727549,0.007177388410777629,0.011435535698291796,0.0030639440322454414,0.0032880669008473746,0.005837143586611833,0.0034998482387950123,0.0018671103219430835,0.004350000276852812
